No.,Item,Time,Power,Force,Tail Length,EFO Current,Temp,Ball-area,Ball-Version ,Ball-Shear,Ball-Size(X) ,Ball-Size(Y) ,Ball-Size(Z) 
925,16,40,60,40,250,35,140,15,P,48.13,72,74,14
926,16,40,60,40,250,35,140,15,P,49.07,70,73,15
927,16,40,60,40,250,35,140,15,P,47.7,70,72,13
928,16,40,60,40,250,35,140,15,P,51.64,70,71,14
929,16,40,60,40,250,35,140,15,P,51.89,72,73,14
930,16,40,60,40,250,35,140,15,P,47.56,68,69,15
931,16,40,60,40,250,35,140,15,N,50.97,70,71,14
932,16,40,60,40,250,35,140,15,N,52.57,70,72,14
933,16,40,60,40,250,35,140,15,N,52.9,71,77,14
934,16,40,60,40,250,35,140,15,N,50.96,71,73,14
935,16,40,60,40,250,35,140,15,N,48.93,71,75,14
936,16,40,60,40,250,35,140,15,N,49.44,71,76,14
937,16,40,60,40,250,35,140,15,N,46.84,72,75,14
938,16,40,60,40,250,35,140,15,N,50.75,70,70,13
939,16,40,60,40,250,35,140,15,N,52.25,72,76,14
940,16,40,60,40,250,35,140,15,N,48.13,70,71,15
941,16,40,60,40,250,35,140,25,P,47.68,70,79,13
942,16,40,60,40,250,35,140,25,P,52.99,70,70,14
943,16,40,60,40,250,35,140,25,P,51.84,70,73,15
944,16,40,60,40,250,35,140,25,P,50.57,70,72,15
945,16,40,60,40,250,35,140,25,P,51.51,70,74,15
946,16,40,60,40,250,35,140,25,P,47.27,70,74,15
947,16,40,60,40,250,35,140,25,P,49.29,70,71,15
948,16,40,60,40,250,35,140,25,P,51.54,70,72,14
949,16,40,60,40,250,35,140,25,P,49.68,70,74,13
950,16,40,60,40,250,35,140,25,P,44.04,69,70,14
951,16,40,60,40,250,35,140,25,N,48.46,72,80,13
952,16,40,60,40,250,35,140,25,N,50.26,72,73,14
953,16,40,60,40,250,35,140,25,N,54.19,70,71,14
954,16,40,60,40,250,35,140,25,N,52.32,70,75,15
955,16,40,60,40,250,35,140,25,N,50.17,70,75,14
956,16,40,60,40,250,35,140,25,N,45.4,70,76,14
957,16,40,60,40,250,35,140,25,N,51.98,71,72,15
958,16,40,60,40,250,35,140,25,N,45.66,70,71,13
959,16,40,60,40,250,35,140,25,N,51.86,70,76,13
960,16,40,60,40,250,35,140,25,N,43.2,69,71,13
961,17,40,60,40,250,35,160,5,P,46.84,68,72,13
962,17,40,60,40,250,35,160,5,P,48.85,70,71,13
963,17,40,60,40,250,35,160,5,P,56.32,69,70,14
964,17,40,60,40,250,35,160,5,P,45.2,69,70,13
965,17,40,60,40,250,35,160,5,P,50.78,71,74,13
966,17,40,60,40,250,35,160,5,P,48.24,70,75,12
967,17,40,60,40,250,35,160,5,P,51.52,72,75,12
968,17,40,60,40,250,35,160,5,P,44.13,70,75,13
969,17,40,60,40,250,35,160,5,P,43.73,72,75,12
970,17,40,60,40,250,35,160,5,P,44.03,70,73,13
971,17,40,60,40,250,35,160,5,N,48.76,71,73,13
972,17,40,60,40,250,35,160,5,N,53.77,69,71,13
973,17,40,60,40,250,35,160,5,N,52.44,73,79,13
974,17,40,60,40,250,35,160,5,N,45.39,71,74,13
975,17,40,60,40,250,35,160,5,N,44.21,72,75,12
976,17,40,60,40,250,35,160,5,N,47.29,70,77,12
977,17,40,60,40,250,35,160,5,N,48.83,72,77,12
978,17,40,60,40,250,35,160,5,N,44.03,70,73,13
979,17,40,60,40,250,35,160,5,N,42.8,72,74,13
980,17,40,60,40,250,35,160,5,N,44.36,70,73,13
981,17,40,60,40,250,35,160,15,P,51.03,69,71,14
982,17,40,60,40,250,35,160,15,P,54.29,70,72,13
983,17,40,60,40,250,35,160,15,P,52.79,72,77,14
984,17,40,60,40,250,35,160,15,P,50.66,70,72,13
985,17,40,60,40,250,35,160,15,P,51.26,70,74,13
986,17,40,60,40,250,35,160,15,P,46.36,71,77,13
987,17,40,60,40,250,35,160,15,P,51.46,70,73,14
988,17,40,60,40,250,35,160,15,P,52.23,70,75,14
989,17,40,60,40,250,35,160,15,P,50.45,70,73,15
990,17,40,60,40,250,35,160,15,P,43.85,71,73,14
991,17,40,60,40,250,35,160,15,N,50.54,60,70,13
992,17,40,60,40,250,35,160,15,N,52,70,74,13
993,17,40,60,40,250,35,160,15,N,55.84,72,78,13
994,17,40,60,40,250,35,160,15,N,51.25,70,72,13
995,17,40,60,40,250,35,160,15,N,52.96,72,76,13
996,17,40,60,40,250,35,160,15,N,50.46,72,75,14
997,17,40,60,40,250,35,160,15,N,53.67,70,73,13
998,17,40,60,40,250,35,160,15,N,46.03,70,74,14
999,17,40,60,40,250,35,160,15,N,52.81,71,76,14
1000,17,40,60,40,250,35,160,15,N,44.24,70,74,14
1001,17,40,60,40,250,35,160,25,P,50.61,71,74,14
1002,17,40,60,40,250,35,160,25,P,50.28,69,73,13
1003,17,40,60,40,250,35,160,25,P,54.84,73,75,13
1004,17,40,60,40,250,35,160,25,P,49.34,71,72,13
1005,17,40,60,40,250,35,160,25,P,51.4,70,74,13
1006,17,40,60,40,250,35,160,25,P,51.59,70,75,15
1007,17,40,60,40,250,35,160,25,P,50.21,70,72,15
1008,17,40,60,40,250,35,160,25,P,50.67,71,76,15
1009,17,40,60,40,250,35,160,25,P,50.72,70,74,15
1010,17,40,60,40,250,35,160,25,P,45.44,72,76,13
1011,17,40,60,40,250,35,160,25,N,47.17,74,80,14
1012,17,40,60,40,250,35,160,25,N,56.08,71,76,13
1013,17,40,60,40,250,35,160,25,N,49.33,71,76,13
1014,17,40,60,40,250,35,160,25,N,44.79,72,76,13
1015,17,40,60,40,250,35,160,25,N,46.62,72,76,13
1016,17,40,60,40,250,35,160,25,N,49.11,72,77,13
1017,17,40,60,40,250,35,160,25,N,51.25,72,77,15
1018,17,40,60,40,250,35,160,25,N,50.26,71,74,14
1019,17,40,60,40,250,35,160,25,N,46.75,70,77,13
1020,17,40,60,40,250,35,160,25,N,42.34,70,75,13
1021,18,40,60,40,250,35,160,5,P,48.61,70,81,12
1022,18,40,60,40,250,35,180,5,P,52.96,70,74,11
1023,18,40,60,40,250,35,180,5,P,53.62,69,72,11
1024,18,40,60,40,250,35,180,5,P,51.71,69,70,12
1025,18,40,60,40,250,35,180,5,P,50.42,73,77,11
1026,18,40,60,40,250,35,180,5,P,43.39,69,74,12
1027,18,40,60,40,250,35,180,5,P,53.02,72,77,12
1028,18,40,60,40,250,35,180,5,P,48.47,74,79,11
1029,18,40,60,40,250,35,180,5,P,33.96,70,74,11
1030,18,40,60,40,250,35,180,5,P,48.31,71,74,11
1031,18,40,60,40,250,35,180,5,N,50.22,74,79,11
1032,18,40,60,40,250,35,180,5,N,54.26,76,77,11
1033,18,40,60,40,250,35,180,5,N,55.47,70,72,11
1034,18,40,60,40,250,35,180,5,N,52.91,70,74,12
1035,18,40,60,40,250,35,180,5,N,50.25,72,79,12
1036,18,40,60,40,250,35,180,5,N,47.18,72,76,12
1037,18,40,60,40,250,35,180,5,N,49.88,73,79,12
1038,18,40,60,40,250,35,180,5,N,49.52,73,76,11
1039,18,40,60,40,250,35,180,5,N,54.07,75,78,10
1040,18,40,60,40,250,35,180,5,N,46.13,70,71,12
1041,18,40,60,40,250,35,180,15,P,52.47,74,79,12
1042,18,40,60,40,250,35,180,15,P,51.07,72,77,12
1043,18,40,60,40,250,35,180,15,P,52.83,72,78,11
1044,18,40,60,40,250,35,180,15,P,51.78,70,75,12
1045,18,40,60,40,250,35,180,15,P,50.65,72,78,13
1046,18,40,60,40,250,35,180,15,P,48.64,71,74,12
1047,18,40,60,40,250,35,180,15,P,60.84,72,77,13
1048,18,40,60,40,250,35,180,15,P,46.02,70,75,12
1049,18,40,60,40,250,35,180,15,P,55.96,72,74,12
1050,18,40,60,40,250,35,180,15,P,45.16,72,78,12
1051,18,40,60,40,250,35,180,15,N,49.96,72,79,11
1052,18,40,60,40,250,35,180,15,N,52.37,71,79,11
1053,18,40,60,40,250,35,180,15,N,53.6,72,73,12
1054,18,40,60,40,250,35,180,15,N,50.96,72,74,11
1055,18,40,60,40,250,35,180,15,N,53.12,73,77,12
1056,18,40,60,40,250,35,180,15,N,52.26,73,79,13
1057,18,40,60,40,250,35,180,15,N,49.75,71,77,12
1058,18,40,60,40,250,35,180,15,N,45.07,73,75,12
1059,18,40,60,40,250,35,180,15,N,51.55,72,75,12
1060,18,40,60,40,250,35,180,15,N,48.86,70,76,11
1061,18,40,60,40,250,35,180,25,P,46.49,72,80,12
1062,18,40,60,40,250,35,180,25,P,52.22,70,75,13
1063,18,40,60,40,250,35,180,25,P,55.15,72,75,12
1064,18,40,60,40,250,35,180,25,P,50.61,70,75,12
1065,18,40,60,40,250,35,180,25,P,53.06,70,74,11
1066,18,40,60,40,250,35,180,25,P,46.73,71,75,11
1067,18,40,60,40,250,35,180,25,P,48.59,70,77,11
1068,18,40,60,40,250,35,180,25,P,46.88,70,75,11
1069,18,40,60,40,250,35,180,25,P,50.25,72,76,12
1070,18,40,60,40,250,35,180,25,P,45.51,72,78,11
1071,18,40,60,40,250,35,180,25,N,47.3,72,81,12
1072,18,40,60,40,250,35,180,25,N,50.03,75,77,13
1073,18,40,60,40,250,35,180,25,N,56.27,72,74,11
1074,18,40,60,40,250,35,180,25,N,51.97,72,76,12
1075,18,40,60,40,250,35,180,25,N,47.55,72,76,13
1076,18,40,60,40,250,35,180,25,N,51.39,72,77,12
1077,18,40,60,40,250,35,180,25,N,51.15,73,78,11
1078,18,40,60,40,250,35,180,25,N,48.95,72,77,12
1079,18,40,60,40,250,35,180,25,N,48.19,71,79,11
1080,18,40,60,40,250,35,180,25,N,41,72,77,11
